id	jurisdiction	full_name
texdistct356	ST	Texas 355th Judicial District Court
texdistct357	ST	Texas 356th Judicial District Court
texdistct358	ST	Texas 357th Judicial District Court
texdistct359	ST	Texas 358th Judicial District Court
texdistct36	ST	Texas 35th Judicial District Court
texdistct360	ST	Texas 359th Judicial District Court
texdistct361	ST	Texas 360th Judicial District Court
texdistct362	ST	Texas 361st Judicial District Court
texdistct363	ST	Texas 362nd Judicial District Court
texdistct364	ST	Texas 363rd Judicial District Court
texdistct365	ST	Texas 364th Judicial District Court
texdistct366	ST	Texas 365th Judicial District Court
texdistct367	ST	Texas 366th Judicial District Court
texdistct368	ST	Texas 367th Judicial District Court
texdistct369	ST	Texas 368th Judicial District Court
texdistct37	ST	Texas 36th Judicial District Court
texdistct370	ST	Texas 369th Judicial District Court
texdistct371	ST	Texas 370th Judicial District Court
texdistct372	ST	Texas 371st Judicial District Court
texdistct373	ST	Texas 372nd Judicial District Court
texdistct374	ST	Texas 373rd Judicial District Court
texdistct375	ST	Texas 374th Judicial District Court
texdistct376	ST	Texas 375th Judicial District Court
texdistct377	ST	Texas 376th Judicial District Court
texdistct378	ST	Texas 377th Judicial District Court
texdistct379	ST	Texas 378th Judicial District Court
texdistct38	ST	Texas 37th Judicial District Court
texdistct380	ST	Texas 379th Judicial District Court
texdistct381	ST	Texas 380th Judicial District Court
texdistct382	ST	Texas 381st Judicial District Court
texdistct383	ST	Texas 382nd Judicial District Court
texdistct384	ST	Texas 383rd Judicial District Court
texdistct385	ST	Texas 384th Judicial District Court
texdistct386	ST	Texas 385th Judicial District Court
texdistct387	ST	Texas 386th Judicial District Court
texdistct388	ST	Texas 387th Judicial District Court
texdistct389	ST	Texas 388th Judicial District Court
texdistct39	ST	Texas 38th Judicial District Court
texdistct390	ST	Texas 389th Judicial District Court
texdistct391	ST	Texas 390th Judicial District Court
texdistct392	ST	Texas 391st Judicial District Court
texdistct393	ST	Texas 392nd Judicial District Court
texdistct394	ST	Texas 393rd Judicial District Court
texdistct395	ST	Texas 394th Judicial District Court
texdistct396	ST	Texas 395th Judicial District Court
texdistct397	ST	Texas 396th Judicial District Court
texdistct398	ST	Texas 397th Judicial District Court
texdistct399	ST	Texas 398th Judicial District Court
texdistct4	ST	Texas 3rd Judicial District Court
texdistct40	ST	Texas 39th Judicial District Court
texdistct400	ST	Texas 399th Judicial District Court
texdistct401	ST	Texas 400th Judicial District Court
texdistct402	ST	Texas 401st Judicial District Court
texdistct403	ST	Texas 402nd Judicial District Court
texdistct404	ST	Texas 403rd Judicial District Court
texdistct405	ST	Texas 404th Judicial District Court
texdistct406	ST	Texas 405th Judicial District Court
texdistct407	ST	Texas 406th Judicial District Court
texdistct408	ST	Texas 407th Judicial District Court
texdistct409	ST	Texas 408th Judicial District Court
texdistct41	ST	Texas 40th Judicial District Court
texdistct410	ST	Texas 409th Judicial District Court
texdistct411	ST	Texas 410th Judicial District Court
texdistct412	ST	Texas 411th Judicial District Court
texdistct413	ST	Texas 412th Judicial District Court
texdistct414	ST	Texas 413th Judicial District Court
texdistct415	ST	Texas 414th Judicial District Court
texdistct416	ST	Texas 415th Judicial District Court
texdistct417	ST	Texas 416th Judicial District Court
texdistct418	ST	Texas 417th Judicial District Court
texdistct419	ST	Texas 418th Judicial District Court
texdistct42	ST	Texas 41st Judicial District Court
texdistct420	ST	Texas 419th Judicial District Court
texdistct421	ST	Texas 420th Judicial District Court
texdistct422	ST	Texas 421st Judicial District Court
texdistct423	ST	Texas 422nd Judicial District Court
texdistct424	ST	Texas 423rd Judicial District Court
texdistct425	ST	Texas 424th Judicial District Court
texdistct426	ST	Texas 425th Judicial District Court
texdistct427	ST	Texas 426th Judicial District Court
texdistct428	ST	Texas 427th Judicial District Court
texdistct429	ST	Texas 428th Judicial District Court
texdistct43	ST	Texas 42nd Judicial District Court
texdistct430	ST	Texas 429th Judicial District Court
texdistct431	ST	Texas 430th Judicial District Court
texdistct432	ST	Texas 431st Judicial District Court
texdistct433	ST	Texas 432nd Judicial District Court
texdistct434	ST	Texas 433rd Judicial District Court
texdistct435	ST	Texas 434th Judicial District Court
texdistct436	ST	Texas 435th Judicial District Court
texdistct437	ST	Texas 436th Judicial District Court
texdistct438	ST	Texas 437th Judicial District Court
texdistct439	ST	Texas 438th Judicial District Court
texdistct44	ST	Texas 43rd Judicial District Court
texdistct440	ST	Texas 439th Judicial District Court
texdistct441	ST	Texas 440th Judicial District Court
texdistct442	ST	Texas 441st Judicial District Court
texdistct443	ST	Texas 442nd Judicial District Court
texdistct444	ST	Texas 443rd Judicial District Court
texdistct445	ST	Texas 444th Judicial District Court
texdistct446	ST	Texas 445th Judicial District Court
texdistct447	ST	Texas 446th Judicial District Court
texdistct448	ST	Texas 447th Judicial District Court
texdistct449	ST	Texas 448th Judicial District Court
texdistct45	ST	Texas 44th Judicial District Court
texdistct450	ST	Texas 449th Judicial District Court
texdistct451	ST	Texas 450th Judicial District Court
texdistct452	ST	Texas 451st Judicial District Court
texdistct453	ST	Texas 452nd Judicial District Court
texdistct454	ST	Texas 453rd Judicial District Court
texdistct455	ST	Texas 454th Judicial District Court
texdistct456	ST	Texas 455th Judicial District Court
texdistct457	ST	Texas 456th Judicial District Court
texdistct458	ST	Texas 457th Judicial District Court
texdistct459	ST	Texas 458th Judicial District Court
texdistct46	ST	Texas 45th Judicial District Court
texdistct460	ST	Texas 459th Judicial District Court
texdistct461	ST	Texas 460th Judicial District Court
texdistct462	ST	Texas 461st Judicial District Court
texdistct463	ST	Texas 462nd Judicial District Court
texdistct464	ST	Texas 463rd Judicial District Court
texdistct465	ST	Texas 464th Judicial District Court
texdistct466	ST	Texas 465th Judicial District Court
texdistct467	ST	Texas 466th Judicial District Court
texdistct468	ST	Texas 467th Judicial District Court
texdistct469	ST	Texas 468th Judicial District Court
texdistct47	ST	Texas 46th Judicial District Court
texdistct470	ST	Texas 469th Judicial District Court
texdistct471	ST	Texas 470th Judicial District Court
texdistct472	ST	Texas 471st Judicial District Court
texdistct473	ST	Texas 472nd Judicial District Court
texdistct474	ST	Texas 473rd Judicial District Court
texdistct475	ST	Texas 474th Judicial District Court
texdistct476	ST	Texas 475th Judicial District Court
texdistct477	ST	Texas 476th Judicial District Court
texdistct478	ST	Texas 477th Judicial District Court
texdistct479	ST	Texas 478th Judicial District Court
texdistct48	ST	Texas 47th Judicial District Court
texdistct480	ST	Texas 479th Judicial District Court
texdistct481	ST	Texas 480th Judicial District Court
texdistct482	ST	Texas 481st Judicial District Court
texdistct483	ST	Texas 482nd Judicial District Court
texdistct484	ST	Texas 483rd Judicial District Court
texdistct485	ST	Texas 484th Judicial District Court
texdistct486	ST	Texas 485th Judicial District Court
texdistct487	ST	Texas 486th Judicial District Court
texdistct488	ST	Texas 487th Judicial District Court
texdistct489	ST	Texas 488th Judicial District Court
texdistct49	ST	Texas 48th Judicial District Court
texdistct490	ST	Texas 489th Judicial District Court
texdistct491	ST	Texas 490th Judicial District Court
texdistct492	ST	Texas 491st Judicial District Court
texdistct493	ST	Texas 492nd Judicial District Court
texdistct494	ST	Texas 493rd Judicial District Court
texdistct495	ST	Texas 494th Judicial District Court
texdistct496	ST	Texas 495th Judicial District Court
texdistct497	ST	Texas 496th Judicial District Court
texdistct498	ST	Texas 497th Judicial District Court
texdistct499	ST	Texas 498th Judicial District Court
texdistct5	ST	Texas 4th Judicial District Court
texdistct50	ST	Texas 49th Judicial District Court
texdistct500	ST	Texas 499th Judicial District Court
texdistct501	ST	Texas 500th Judicial District Court
texdistct502	ST	Texas 501st Judicial District Court
texdistct503	ST	Texas 502nd Judicial District Court
texdistct504	ST	Texas 503rd Judicial District Court
texdistct505	ST	Texas 504th Judicial District Court
texdistct506	ST	Texas 505th Judicial District Court
texdistct507	ST	Texas 506th Judicial District Court
texdistct508	ST	Texas 507th Judicial District Court
texdistct51	ST	Texas 50th Judicial District Court
texdistct52	ST	Texas 51st Judicial District Court
texdistct53	ST	Texas 52nd Judicial District Court
texdistct54	ST	Texas 53rd Judicial District Court
texdistct55	ST	Texas 54th Judicial District Court
texdistct56	ST	Texas 55th Judicial District Court
texdistct57	ST	Texas 56th Judicial District Court
texdistct58	ST	Texas 57th Judicial District Court
texdistct59	ST	Texas 58th Judicial District Court
texdistct6	ST	Texas 5th Judicial District Court
texdistct60	ST	Texas 59th Judicial District Court
texdistct61	ST	Texas 60th Judicial District Court
texdistct62	ST	Texas 61st Judicial District Court
texdistct63	ST	Texas 62nd Judicial District Court
texdistct64	ST	Texas 63rd Judicial District Court
texdistct65	ST	Texas 64th Judicial District Court
texdistct66	ST	Texas 65th Judicial District Court
texdistct67	ST	Texas 66th Judicial District Court
texdistct68	ST	Texas 67th Judicial District Court
texdistct69	ST	Texas 68th Judicial District Court
texdistct7	ST	Texas 6th Judicial District Court
texdistct70	ST	Texas 69th Judicial District Court
texdistct71	ST	Texas 70th Judicial District Court
texdistct72	ST	Texas 71st Judicial District Court
texdistct73	ST	Texas 72nd Judicial District Court
texdistct74	ST	Texas 73rd Judicial District Court
texdistct75	ST	Texas 74th Judicial District Court
texdistct76	ST	Texas 75th Judicial District Court
texdistct77	ST	Texas 76th Judicial District Court
texdistct78	ST	Texas 77th Judicial District Court
texdistct79	ST	Texas 78th Judicial District Court
texdistct8	ST	Texas 7th Judicial District Court
texdistct80	ST	Texas 79th Judicial District Court
texdistct81	ST	Texas 80th Judicial District Court
texdistct82	ST	Texas 81st Judicial District Court
texdistct83	ST	Texas 82nd Judicial District Court
texdistct84	ST	Texas 83rd Judicial District Court
texdistct85	ST	Texas 84th Judicial District Court
texdistct86	ST	Texas 85th Judicial District Court
texdistct87	ST	Texas 86th Judicial District Court
texdistct88	ST	Texas 87th Judicial District Court
texdistct89	ST	Texas 88th Judicial District Court
texdistct9	ST	Texas 8th Judicial District Court
texdistct90	ST	Texas 89th Judicial District Court
texdistct91	ST	Texas 90th Judicial District Court
texdistct92	ST	Texas 91st Judicial District Court
texdistct93	ST	Texas 92nd Judicial District Court
texdistct94	ST	Texas 93rd Judicial District Court
texdistct95	ST	Texas 94th Judicial District Court
texdistct96	ST	Texas 95th Judicial District Court
texdistct97	ST	Texas 96th Judicial District Court
texdistct98	ST	Texas 97th Judicial District Court
texdistct99	ST	Texas 98th Judicial District Court
texprobct	ST	Texas Probate Court
texprobct1	ST	Texas Probate Court, Dallas No. 2
trinitydistct	ST	Trinity District Court
vacc	ST	Virginia Circuit Court
vaccaccomack	ST	Accomack County Circuit Court
vaccalbemarle	ST	Albemarle County Circuit Court
vaccalexandria	ST	Alexandria County Circuit Court
vaccalleghany	ST	Alleghany County Circuit Court
vaccamelia	ST	Amelia County Circuit Court
vaccamherst	ST	Amherst County Circuit Court
vaccarlington	ST	Arlington County Circuit Court
vaccaugusta	ST	Augusta County Circuit Court
vaccbath	ST	Bath County Circuit Court
vaccbedford	ST	Bedford County Circuit Court
vaccbotetourt	ST	Botetourt County Circuit Court
vaccbristol	ST	Bristol County Circuit Court
vaccbrunswick	ST	Brunswick County Circuit Court
vaccbuchanan	ST	Buchanan County Circuit Court
vaccbuckingham	ST	Buckingham County Circuit Court
vacccampbell	ST	Campbell County Circuit Court
vacccaroline	ST	Caroline County Circuit Court
vacccarroll	ST	Carroll County Circuit Court
vacccharles	ST	Charles City County Circuit Court
vacccharlottesv	ST	Charlottesville County Circuit Court
vaccchesapeake	ST	Chesapeake County Circuit Court
vaccchesterfiel	ST	Chesterfield County Circuit Court
vaccclarke	ST	Clarke County Circuit Court
vacccolonialh	ST	Colonial Heights County Circuit Court
vacccraig	ST	Craig County Circuit Court
vaccculpeper	ST	Culpeper County Circuit Court
vaccdanville	ST	Danville County Circuit Court
vaccdickenson	ST	Dickenson County Circuit Court
vaccdinwiddie	ST	Dinwiddie County Circuit Court
vaccessex	ST	Essex County Circuit Court
vaccfairfax	ST	Fairfax County Circuit Court
vaccfauquier	ST	Fauquier County Circuit Court
vaccfloyd	ST	Floyd County Circuit Court
vaccfluvanna	ST	Fluvanna County Circuit Court
vaccfranklin	ST	Franklin County Circuit Court
vaccfrederick	ST	Frederick County Circuit Court
vaccfredericksb	ST	Fredericksburg County Circuit Court
vaccgiles	ST	Giles County Circuit Court
vaccgloucester	ST	Gloucester County Circuit Court
vaccgoochland	ST	Goochland County Circuit Court
vaccgrayson	ST	Grayson County Circuit Court
vaccgreene	ST	Greene County Circuit Court
vaccgreensville	ST	Greensville County Circuit Court
vacchalifax	ST	Halifax County Circuit Court
vacchampton	ST	Hampton County Circuit Court
vacchanover	ST	Hanover County Circuit Court
vacchenrico	ST	Henrico County Circuit Court
vacchenry	ST	Henry County Circuit Court
vacchighland	ST	Highland County Circuit Court
vacchopewell	ST	Hopewell County Circuit Court
vaccisle	ST	Isle of Wight County Circuit Court
vacckinggeorge	ST	King George County Circuit Court
vacckingwilliam	ST	King William County Circuit Court
vacclancaster	ST	Lancaster County Circuit Court
vaccloudoun	ST	Loudoun County Circuit Court
vacclouisa	ST	Louisa County Circuit Court
vacclynchburg	ST	Lynchburg County Circuit Court
vaccmadison	ST	Madison County Circuit Court
vaccmartinsvill	ST	Martinsville County Circuit Court
vaccmathews	ST	Mathews County Circuit Court
vaccmecklenburg	ST	Mecklenburg County Circuit Court
vaccmiddlesex	ST	Middlesex County Circuit Court
vaccmontgomery	ST	Montgomery County Circuit Court
vaccnelson	ST	Nelson County Circuit Court
vaccnewkent	ST	New Kent County Circuit Court
vaccnewportnew	ST	Newport News County Circuit Court
vaccnorfolk	ST	Norfolk County Circuit Court
vaccnorthampton	ST	Northampton County Circuit Court
vaccnorthumberl	ST	Northumberland County Circuit Court
vaccnottoway	ST	Nottoway County Circuit Court
vaccpage	ST	Page County Circuit Court
vaccpatrick	ST	Patrick County Circuit Court
vaccpetersburg	ST	Petersburg County Circuit Court
vaccpittsylvani	ST	Pittsylvania County Circuit Court
vaccportsmouth	ST	Portsmouth County Circuit Court
vaccpowhatan	ST	Powhatan County Circuit Court
vaccprinceedwa	ST	Prince Edward County Circuit Court
vaccprincegeo	ST	Prince George County Circuit Court
vaccprincewill	ST	Prince William County Circuit Court
vaccpulaski	ST	Pulaski County Circuit Court
vaccradford	ST	Radford County Circuit Court
vaccrappahannoc	ST	Rappahannock County Circuit Court
vaccrichcity	ST	Richmond City Circuit Court
vaccrichmondcty	ST	Richmond County Circuit Court
vaccroanokecty	ST	Roanoke County Circuit Court
vaccrockbridge	ST	Rockbridge County Circuit Court
vaccrockingham	ST	Rockingham County Circuit Court
vaccrussell	ST	Russell County Circuit Court
vaccsalem	ST	Salem County Circuit Court
vaccscott	ST	Scott County Circuit Court
vaccshenandoah	ST	Shenandoah County Circuit Court
vaccsmyth	ST	Smyth County Circuit Court
vaccsouthampton	ST	Southampton County Circuit Court
vaccspotsylvani	ST	Spotsylvania County Circuit Court
vaccstafford	ST	Stafford County Circuit Court
vaccstaunton	ST	Staunton County Circuit Court
vaccsuffolk	ST	Suffolk County Circuit Court
vaccsurry	ST	Surry County Circuit Court
vaccsussex	ST	Sussex County Circuit Court
vacctazewell	ST	Tazewell County Circuit Court
vaccvabeach	ST	Virginia Beach County Circuit Court
vaccwarren	ST	Warren County Circuit Court
vaccwashington	ST	Washington County Circuit Court
vaccwaynesboro	ST	Waynesboro County Circuit Court
vaccwestmorelan	ST	Westmoreland County Circuit Court
vaccwilliams	ST	Williamsburg and James County Circuit Court
vaccwinchester	ST	Winchester County Circuit Court
vaccwise	ST	Wise & Norton County Circuit Court
vaccwythe	ST	Wythe County Circuit Court
vaccyork	ST	York County Poquoson County Circuit Court
vachanct	ST	Virginia Chancery Court
vachanctnorf	ST	Norfolk Chancery Court, Virginia
vachanctrich	ST	Richmond Chancery Court, Virginia
vacorpct	ST	Virginia Coporation Court
vacorpctradford	ST	Radford Corporation Court, Va.
vacorpctsbris	ST	Bristol Corporation Court, Va.
vacorpctslynch	ST	Lynchburg Corporation Court, Va.
vacorpctsnorf	ST	South Norfolk Corporation Court, Va.
vacorpctwinche	ST	Winchester Corporation Court, Va.
vamedmalrevpan	ST	Medical Malpractice Review Panel
wvctcl	ST	West Virginia Court of Claims
yrekadistct	ST	Yreka District Court
yubadistct	ST	Yuba District Court
njcirctsussex	St	Sussex County Circuit Court, N.J.
psc	T	U.S. DISTRICT COURT for the PACER Training Site
test	T	Testing Supreme Court
prapp	TA	Tribunal De Apelaciones De Puerto Rico/Court of Appeals of Puerto Rico
superctguam	TA	Superior Court of Guam
cherokeeapp	TRA	Cherokee Nation Judicial Appeals Tribunal
cheyrsiouxctapp	TRA	Cheyenne River Sioux Tribal Court of Appeals
colvctapp	TRA	Colville Confederated Court of Appeals
ftmcdowctapp	TRA	Fort McDowell Yavapai Nation Tribal Court of Appeals
ftpeckctapp	TRA	Fort Peck Appellate Court
grrondectapp	TRA	Grand Ronde Court of Appeals
grtravbandct	TRA	Grand Traverse Band of Ottawa and Chippewa Indians Tribal Court
grtravbandctapp	TRA	Grand Traverse Band of Ottawa & Chippewa Indians Tribal Appellate Court
hopiappct	TRA	Hopi Appellate Court
lrbottawactapp	TRA	Little River Band of Ottawa Indians Tribal Court of Appeals
moheganctapp	TRA	Mohegan Tribal Court of Appeals
mohegangctapp	TRA	Mohegan Gaming Disputes Court of Appeals
navajoctapp	TRA	Navajo Nation Court of Appeals
odawactapp	TRA	Little Traverse Bay Bands of Odawa Indians Tribal Appellate Court
oneidactapp	TRA	Oneida Appellate Court
salishctapp	TRA	Confederated Salish & Kootenai Court of Appeals
swinomishappct	TRA	Swinomish Tribal Court of Appeals
tulalipctapp	TRA	Tulalip Court of Appeals
cherokee	TRS	Cherokee Nation Supreme Court
echerkokee	TRS	Eastern Band of Cherokee Indians Supreme Court
ftmcdowell	TRS	Fort McDowell Supreme Court
hochunk	TRS	Ho-Chunk Nation Supreme Court
navajo	TRS	Navajo Nation Supreme Court
sacfoxsupct	TRS	Sac and Fox Nation Supreme Court
cherokeetribct	TRT	Cherokee Indian Tribal Court
coquct	TRT	Coquille Indian Tribal Court
echerokeect	TRT	Eastern Band of Cherokee Indians Tribal Court
ftpecktrialct	TRT	Fort Peck Tribal Court
grrondect	TRT	Grand Ronde Tribal Court
hochunkct	TRT	Ho-Chunk Nation Trial Court
leechojibtr	TRT	Leech Lake Band of Ojibwe Tribal Court
lrbottawact	TRT	Little River Band of Ottawa Indians Tribal Court
moheganct	TRT	Mohegan Trial Court
oneidatrialct	TRT	Oneida Tribal Judicial System, Trial Court
sacfoxdistct	TRT	Sac and Fox Nation District Court
shoaraphotr	TRT	Shoshone and Arapaho Tribal Court
swinomishtr	TRT	Swinomish Tribal Court
webchippewatr	TRT	White Earth Band of Chippewa Tribal Court
moheganelders	TRX	Council of Elders of the Mohegan Tribe
mohegangct	TRX	Mohegan Gaming Disputes Trial Court
navajochildct	TRX	Navajo Nation Children's Court
navajofamct	TRX	Navajo Nation Family Court
amsamoa	TS	High Court of American Samoa
guam	TS	Supreme Court of Guam
nmariana	TS	Supreme Court of The Commonwealth of The Northern Mariana Islands
prsupreme	TS	Supreme Court of Puerto Rico
virginislands	TS	Supreme Court of The Virgin Islands
amsamoatc	TT	American Samoa District Court
cnmisuperct	TT	Northern Mariana Islands Commonwealth Superior Court
cnmitrialct	TT	Northern Mariana Islands Commonwealth Trial Court
vimunict	TT	Municipal Court of The Virgin Islands
vipolct	TT	Police Court of The Virgin Islands
visuper	TT	Superior Court of The Virgin Islands
ohctapp1		Court of Appeals of Ohio, First District
